Epoch,Loss,Train Accuracy,Test Accuracy,Time,Final Test Accuracy
76.0,0.3240869343280792,0.8612083333333334,0.8538333333333333,0.11362314224243164,0.847
77.0,0.32341599464416504,0.8613541666666666,0.854,0.1166069507598877,0.847
78.0,0.3227607309818268,0.8615625,0.8540833333333333,0.11461615562438965,0.847
79.0,0.3221205770969391,0.8616666666666667,0.8543333333333333,0.1173102855682373,0.847
80.0,0.3214949369430542,0.8618541666666667,0.8545,0.11162686347961426,0.847
81.0,0.32088330388069153,0.8619583333333334,0.8544166666666667,0.11362051963806152,0.847
82.0,0.32028529047966003,0.8620416666666667,0.85475,0.11760973930358887,0.847
83.0,0.31970033049583435,0.8622916666666667,0.8549166666666667,0.11832714080810547,0.847
84.0,0.31912803649902344,0.8625208333333333,0.855,0.11375093460083008,0.847
85.0,0.31856808066368103,0.8626875,0.855,0.12016105651855469,0.847
86.0,0.3180198669433594,0.8627916666666666,0.85525,0.11362767219543457,0.847
87.0,0.31748315691947937,0.8629583333333334,0.8554166666666667,0.1146245002746582,0.847
88.0,0.3169574737548828,0.8630625,0.8555833333333334,0.1171422004699707,0.847
89.0,0.3164425194263458,0.8633125,0.8558333333333333,0.11619830131530762,0.847
90.0,0.31593790650367737,0.8634791666666667,0.8556666666666667,0.11660957336425781,0.847
91.0,0.31544336676597595,0.863625,0.8556666666666667,0.11461806297302246,0.847
92.0,0.31495848298072815,0.8637083333333333,0.8556666666666667,0.11660194396972656,0.847
93.0,0.31448307633399963,0.8638125,0.8558333333333333,0.11561322212219238,0.847
94.0,0.31401675939559937,0.8641041666666667,0.85575,0.11362028121948242,0.847
95.0,0.31355932354927063,0.8643541666666666,0.8555833333333334,0.11661100387573242,0.847
96.0,0.3131103813648224,0.8642916666666667,0.85575,0.11561369895935059,0.847
97.0,0.3126697242259979,0.8643958333333334,0.8558333333333333,0.11660957336425781,0.847
98.0,0.3122371435165405,0.8645625,0.8558333333333333,0.11483120918273926,0.847
99.0,0.3118123710155487,0.86475,0.8559166666666667,0.11453080177307129,0.847
100.0,0.31139516830444336,0.8647916666666666,0.856,0.12269043922424316,0.847
101.0,0.3109852969646454,0.8648541666666667,0.8560833333333333,0.14650869369506836,0.847
102.0,0.31058254837989807,0.8650416666666667,0.85625,0.11960005760192871,0.847
103.0,0.3101867139339447,0.8651458333333333,0.85625,0.1176443099975586,0.847
104.0,0.30979758501052856,0.8653958333333334,0.8564166666666667,0.11660933494567871,0.847
105.0,0.30941498279571533,0.8655,0.8565,0.11467933654785156,0.847
106.0,0.3090387284755707,0.8655833333333334,0.85675,0.11361956596374512,0.847
107.0,0.3086686432361603,0.865625,0.8569166666666667,0.11261463165283203,0.847
108.0,0.30830445885658264,0.8657708333333334,0.8569166666666667,0.11960029602050781,0.847
109.0,0.3079461455345154,0.86575,0.857,0.11262369155883789,0.847
110.0,0.30759352445602417,0.8657916666666666,0.85725,0.1156008243560791,0.847
111.0,0.30724629759788513,0.865875,0.8570833333333333,0.11461663246154785,0.847
112.0,0.30690452456474304,0.8660416666666667,0.8573333333333333,0.11661005020141602,0.847
113.0,0.306567907333374,0.8660833333333333,0.8573333333333333,0.11361980438232422,0.847
114.0,0.3062363266944885,0.8662291666666667,0.85725,0.13255715370178223,0.847
115.0,0.305909663438797,0.8663333333333333,0.8571666666666666,0.13255667686462402,0.847
116.0,0.30558785796165466,0.8664166666666666,0.85725,0.12558603286743164,0.847
117.0,0.30527064204216003,0.8664791666666667,0.857,0.11860394477844238,0.847
118.0,0.3049580752849579,0.8665416666666667,0.85725,0.11661028861999512,0.847
119.0,0.30464985966682434,0.8665625,0.8573333333333333,0.11760640144348145,0.847
120.0,0.3043459951877594,0.8665833333333334,0.8575,0.1225895881652832,0.847
121.0,0.30404627323150635,0.8667083333333333,0.8578333333333333,0.12059640884399414,0.847
122.0,0.3037507236003876,0.86675,0.858,0.11761331558227539,0.847
123.0,0.303459107875824,0.86675,0.858,0.11760640144348145,0.847
124.0,0.30317142605781555,0.8667291666666667,0.8580833333333333,0.11362791061401367,0.847
125.0,0.3028876483440399,0.8668125,0.8581666666666666,0.12138104438781738,0.847
126.0,0.3026074767112732,0.8670833333333333,0.8581666666666666,0.11681818962097168,0.847
127.0,0.30233094096183777,0.8669375,0.8585,0.12551164627075195,0.847
128.0,0.3020578920841217,0.8670208333333334,0.8585,0.11861562728881836,0.847
129.0,0.3017883598804474,0.8669375,0.8585833333333334,0.11956667900085449,0.847
130.0,0.3015221655368805,0.8669375,0.8585833333333334,0.12376189231872559,0.847
131.0,0.3012593388557434,0.8670208333333334,0.8586666666666667,0.11910223960876465,0.847
132.0,0.30099961161613464,0.8670208333333334,0.85875,0.12167716026306152,0.847
133.0,0.30074310302734375,0.867125,0.85875,0.11745047569274902,0.847
134.0,0.3004896342754364,0.8672083333333334,0.85875,0.11860227584838867,0.847
135.0,0.3002391755580902,0.8672708333333333,0.8585833333333334,0.12059664726257324,0.847
136.0,0.299991637468338,0.8672916666666667,0.8585,0.11959171295166016,0.847
137.0,0.2997470200061798,0.8673541666666666,0.8585,0.12358522415161133,0.847
138.0,0.2995051443576813,0.8674583333333333,0.8585833333333334,0.11860084533691406,0.847
139.0,0.2992660105228424,0.8674791666666667,0.8586666666666667,0.11959576606750488,0.847
140.0,0.2990296185016632,0.8675416666666667,0.8586666666666667,0.11860132217407227,0.847
141.0,0.2987958490848541,0.8676666666666667,0.8585,0.12458348274230957,0.847
142.0,0.29856452345848083,0.8676458333333333,0.8585833333333334,0.11959981918334961,0.847
143.0,0.29833588004112244,0.8676875,0.8585833333333334,0.11859750747680664,0.847
144.0,0.29810962080955505,0.8677916666666666,0.85875,0.11760711669921875,0.847
145.0,0.29788580536842346,0.86775,0.85875,0.11860346794128418,0.847
146.0,0.2976644039154053,0.8678958333333333,0.85875,0.12426066398620605,0.847
147.0,0.297445148229599,0.8679166666666667,0.8588333333333333,0.1218712329864502,0.847
148.0,0.2972283363342285,0.8680208333333334,0.8589166666666667,0.12059617042541504,0.847
149.0,0.29701370000839233,0.8680833333333333,0.859,0.11860346794128418,0.847
150.0,0.29680123925209045,0.8681875,0.859,0.11861324310302734,0.847
151.0,0.2965908944606781,0.8681875,0.8589166666666667,0.11760592460632324,0.847
152.0,0.29638272523880005,0.868375,0.8589166666666667,0.11968445777893066,0.847
153.0,0.2961764931678772,0.8683541666666666,0.8589166666666667,0.11861109733581543,0.847
154.0,0.29597237706184387,0.868375,0.8590833333333333,0.12059617042541504,0.847
155.0,0.29577016830444336,0.8683333333333333,0.8590833333333333,0.17441606521606445,0.847
156.0,0.2955699861049652,0.8684583333333333,0.8589166666666667,0.12358665466308594,0.847
157.0,0.2953716516494751,0.8685,0.8590833333333333,0.11760663986206055,0.847
158.0,0.2951751947402954,0.8686041666666666,0.85925,0.12068700790405273,0.847
159.0,0.29498055577278137,0.8687083333333333,0.859,0.11660957336425781,0.847
160.0,0.29478785395622253,0.8687708333333334,0.8591666666666666,0.12159228324890137,0.847
161.0,0.29459676146507263,0.8689583333333334,0.8591666666666666,0.12158441543579102,0.847
162.0,0.2944074869155884,0.869,0.8590833333333333,0.11960101127624512,0.847
163.0,0.2942199110984802,0.8691041666666667,0.85925,0.12059569358825684,0.847
164.0,0.29403403401374817,0.8691875,0.8593333333333333,0.127488374710083,0.847
165.0,0.29384976625442505,0.8692708333333333,0.8593333333333333,0.1235957145690918,0.847
166.0,0.293667197227478,0.8692083333333334,0.85925,0.1229867935180664,0.847
167.0,0.2934861183166504,0.8692708333333333,0.8590833333333333,0.1195993423461914,0.847
168.0,0.2933066487312317,0.8693541666666667,0.8593333333333333,0.12259697914123535,0.847
169.0,0.29312875866889954,0.86925,0.8593333333333333,0.1214144229888916,0.847
170.0,0.29295244812965393,0.8693333333333333,0.8591666666666666,0.12258195877075195,0.847
171.0,0.29277747869491577,0.869375,0.85925,0.1206052303314209,0.847
172.0,0.29260408878326416,0.8695833333333334,0.8593333333333333,0.1224970817565918,0.847
173.0,0.29243212938308716,0.8695416666666667,0.85925,0.12550854682922363,0.847
174.0,0.29226160049438477,0.8696041666666666,0.8590833333333333,0.12618446350097656,0.847
175.0,0.29209238290786743,0.8697083333333333,0.8591666666666666,0.12059688568115234,0.847
176.0,0.2919246256351471,0.8698125,0.85925,0.11861181259155273,0.847
177.0,0.291758269071579,0.8699375,0.8593333333333333,0.11960840225219727,0.847
178.0,0.29159316420555115,0.8700416666666667,0.8594166666666667,0.12059664726257324,0.847
179.0,0.29142940044403076,0.8701041666666667,0.8594166666666667,0.11960077285766602,0.847
180.0,0.29126694798469543,0.8700833333333333,0.8594166666666667,0.1445167064666748,0.847
181.0,0.29110580682754517,0.8701041666666667,0.85925,0.12758135795593262,0.847
182.0,0.2909458577632904,0.8702083333333334,0.85925,0.12774038314819336,0.847
183.0,0.29078713059425354,0.8702916666666667,0.85925,0.12439703941345215,0.847
184.0,0.29062965512275696,0.8703125,0.85925,0.12525486946105957,0.847
185.0,0.29047343134880066,0.8703958333333334,0.8594166666666667,0.12358641624450684,0.847
186.0,0.2903183400630951,0.8705208333333333,0.8595,0.1425342559814453,0.847
187.0,0.2901644706726074,0.8706041666666666,0.8595,0.15748071670532227,0.847
188.0,0.2900117039680481,0.8706458333333333,0.8594166666666667,0.15946578979492188,0.847
189.0,0.2898600995540619,0.8707083333333333,0.8595,0.135545015335083,0.847
190.0,0.28970959782600403,0.8707916666666666,0.8595833333333334,0.1225895881652832,0.847
191.0,0.2895602881908417,0.8707916666666666,0.8595,0.12557363510131836,0.847
192.0,0.2894119322299957,0.8708333333333333,0.8595833333333334,0.1275641918182373,0.847
193.0,0.2892647087574005,0.870875,0.8596666666666667,0.13056302070617676,0.847
194.0,0.28911861777305603,0.8709166666666667,0.8595833333333334,0.12757277488708496,0.847
195.0,0.2889734208583832,0.8709166666666667,0.8596666666666667,0.1288895606994629,0.847
196.0,0.28882938623428345,0.8709375,0.8596666666666667,0.12459182739257812,0.847
197.0,0.2886863350868225,0.8710625,0.85975,0.13155174255371094,0.847
198.0,0.28854429721832275,0.8710625,0.85975,0.12757253646850586,0.847
199.0,0.2884032130241394,0.8711666666666666,0.8598333333333333,0.12757349014282227,0.847
200.0,0.2882631719112396,0.871125,0.8599166666666667,0.12459301948547363,0.847
201.0,0.28812405467033386,0.8711666666666666,0.8599166666666667,0.1255793571472168,0.847
202.0,0.2879859209060669,0.8712708333333333,0.8598333333333333,0.12628483772277832,0.847
203.0,0.28784868121147156,0.8713333333333333,0.8598333333333333,0.1345500946044922,0.847
204.0,0.2877123951911926,0.8714375,0.8598333333333333,0.12842988967895508,0.847
205.0,0.2875770926475525,0.8714583333333333,0.85975,0.1424274444580078,0.847
206.0,0.2874425947666168,0.8714583333333333,0.8598333333333333,0.15149331092834473,0.847
207.0,0.28730902075767517,0.8715208333333333,0.8599166666666667,0.14650988578796387,0.847
208.0,0.2871764004230499,0.8715416666666667,0.86025,0.12558507919311523,0.847
209.0,0.28704455494880676,0.8715625,0.8600833333333333,0.12499260902404785,0.847
210.0,0.28691366314888,0.8715833333333334,0.8601666666666666,0.12755799293518066,0.847
211.0,0.2867836058139801,0.8716041666666666,0.8601666666666666,0.12459349632263184,0.847
212.0,0.28665435314178467,0.8716458333333333,0.86025,0.13079571723937988,0.847
213.0,0.2865259051322937,0.871625,0.86025,0.13144636154174805,0.847
214.0,0.28639838099479675,0.8716458333333333,0.8601666666666666,0.1283726692199707,0.847
215.0,0.28627151250839233,0.871625,0.8600833333333333,0.13205337524414062,0.847
216.0,0.2861455976963043,0.871625,0.8600833333333333,0.14915204048156738,0.847
217.0,0.286020427942276,0.871625,0.86,0.12756800651550293,0.847
218.0,0.28589603304862976,0.8716875,0.86025,0.12956666946411133,0.847
219.0,0.2857724130153656,0.8716666666666667,0.86025,0.12757372856140137,0.847
220.0,0.2856495678424835,0.8716666666666667,0.8600833333333333,0.13570022583007812,0.847
221.0,0.28552746772766113,0.8717083333333333,0.86,0.1325514316558838,0.847
222.0,0.28540608286857605,0.8717083333333333,0.8600833333333333,0.12362885475158691,0.847
223.0,0.2852855324745178,0.8717708333333334,0.86,0.12557029724121094,0.847
224.0,0.2851656377315521,0.8718333333333333,0.86,0.12656903266906738,0.847
225.0,0.2850464880466461,0.8718958333333333,0.8600833333333333,0.12757349014282227,0.847
226.0,0.2849280536174774,0.8719791666666666,0.8599166666666667,0.12160181999206543,0.847
227.0,0.28481030464172363,0.8720208333333334,0.8599166666666667,0.1225895881652832,0.847
228.0,0.28469327092170715,0.8721041666666667,0.8599166666666667,0.12159323692321777,0.847
229.0,0.2845769226551056,0.8720833333333333,0.86,0.12956643104553223,0.847
230.0,0.28446128964424133,0.8720625,0.8599166666666667,0.12435007095336914,0.847
231.0,0.28434625267982483,0.8720625,0.8598333333333333,0.13056635856628418,0.847
232.0,0.28423193097114563,0.8720833333333333,0.85975,0.12763285636901855,0.847
233.0,0.28411832451820374,0.8721041666666667,0.8595833333333334,0.1266801357269287,0.847
234.0,0.284005343914032,0.8721458333333333,0.8595833333333334,0.12645387649536133,0.847
235.0,0.28389298915863037,0.8721458333333333,0.8594166666666667,0.12358450889587402,0.847
236.0,0.2837812602519989,0.8722083333333334,0.8594166666666667,0.12458348274230957,0.847
237.0,0.2836701571941376,0.8722708333333333,0.8594166666666667,0.12657475471496582,0.847
238.0,0.28355976939201355,0.8722916666666667,0.8594166666666667,0.12956666946411133,0.847
239.0,0.2834499180316925,0.8723541666666667,0.8595,0.12473869323730469,0.847
240.0,0.283340722322464,0.8723958333333334,0.8595833333333334,0.12816548347473145,0.847
241.0,0.2832321226596832,0.8723958333333334,0.8594166666666667,0.12758302688598633,0.847
242.0,0.28312405943870544,0.8724375,0.8594166666666667,0.12757253646850586,0.847
243.0,0.2830166816711426,0.8724166666666666,0.8594166666666667,0.12458348274230957,0.847
244.0,0.28290992975234985,0.8724791666666667,0.8594166666666667,0.12458324432373047,0.847
245.0,0.28280362486839294,0.8724791666666667,0.8593333333333333,0.1317002773284912,0.847
246.0,0.2826979458332062,0.8724791666666667,0.8593333333333333,0.12358713150024414,0.847
247.0,0.28259286284446716,0.8725,0.85925,0.12357974052429199,0.847
248.0,0.2824883759021759,0.8725416666666667,0.85925,0.12558841705322266,0.847
249.0,0.28238436579704285,0.8725625,0.85925,0.13056516647338867,0.847
250.0,0.2822810113430023,0.872625,0.8593333333333333,0.12743282318115234,0.847
251.0,0.28217804431915283,0.872625,0.8594166666666667,0.1255800724029541,0.847
252.0,0.28207576274871826,0.8726666666666667,0.8595,0.125579833984375,0.847
253.0,0.2819739878177643,0.872625,0.8595833333333334,0.1255803108215332,0.847
254.0,0.2818727493286133,0.8726875,0.8595833333333334,0.13082385063171387,0.847
255.0,0.2817719876766205,0.8726875,0.85975,0.1275792121887207,0.847
256.0,0.28167182207107544,0.87275,0.8599166666666667,0.1255795955657959,0.847
257.0,0.2815721333026886,0.8728125,0.8598333333333333,0.12358665466308594,0.847
258.0,0.28147295117378235,0.8727916666666666,0.8598333333333333,0.12358689308166504,0.847
259.0,0.2813743054866791,0.8727916666666666,0.8595833333333334,0.13255572319030762,0.847
260.0,0.281276136636734,0.8728541666666667,0.8595833333333334,0.1664433479309082,0.847
261.0,0.28117844462394714,0.8728125,0.8595833333333334,0.1395249366760254,0.847
262.0,0.2810812294483185,0.8728333333333333,0.8595833333333334,0.12956571578979492,0.847
263.0,0.2809845507144928,0.8729166666666667,0.8596666666666667,0.13255667686462402,0.847
264.0,0.2808883488178253,0.8728958333333333,0.8598333333333333,0.1365344524383545,0.847
265.0,0.28079256415367126,0.8729375,0.85975,0.13554716110229492,0.847
266.0,0.2806972861289978,0.873,0.8598333333333333,0.12857913970947266,0.847
267.0,0.2806025445461273,0.8730416666666667,0.85975,0.13056325912475586,0.847
268.0,0.2805081903934479,0.8730833333333333,0.8596666666666667,0.1285700798034668,0.847
269.0,0.280414342880249,0.8730833333333333,0.8596666666666667,0.1415262222290039,0.847
270.0,0.280320942401886,0.8731041666666667,0.8596666666666667,0.13148069381713867,0.847
271.0,0.2802279591560364,0.873125,0.85975,0.13355374336242676,0.847
272.0,0.2801354229450226,0.8731458333333333,0.8596666666666667,0.13953375816345215,0.847
273.0,0.2800433933734894,0.8731875,0.8596666666666667,0.14288949966430664,0.847
274.0,0.2799517810344696,0.8732291666666666,0.8596666666666667,0.13155841827392578,0.847
275.0,0.27986058592796326,0.8733125,0.8595,0.14525842666625977,0.847
276.0,0.2797698676586151,0.8733333333333333,0.8594166666666667,0.1315600872039795,0.847
277.0,0.27967944741249084,0.8733958333333334,0.8595,0.13953328132629395,0.847
278.0,0.27958956360816956,0.8734791666666667,0.8595,0.15548253059387207,0.847
279.0,0.2795000970363617,0.8735625,0.8595,0.1385364532470703,0.847
280.0,0.27941104769706726,0.8735416666666667,0.8595833333333334,0.13025188446044922,0.847
281.0,0.2793223559856415,0.8735416666666667,0.8596666666666667,0.12857770919799805,0.847
282.0,0.2792341411113739,0.8735416666666667,0.8599166666666667,0.1314692497253418,0.847
283.0,0.2791462242603302,0.8735625,0.8599166666666667,0.1265721321105957,0.847
284.0,0.2790588438510895,0.8736041666666666,0.8599166666666667,0.13949084281921387,0.847
285.0,0.2789718210697174,0.8736666666666667,0.8599166666666667,0.14352059364318848,0.847
286.0,0.278885155916214,0.8737083333333333,0.85975,0.14650917053222656,0.847
287.0,0.2787988781929016,0.8737291666666667,0.85975,0.13386797904968262,0.847
288.0,0.2787129878997803,0.87375,0.8598333333333333,0.13256144523620605,0.847
289.0,0.27862757444381714,0.87375,0.8598333333333333,0.13255691528320312,0.847
290.0,0.2785424292087555,0.8738125,0.8598333333333333,0.13951992988586426,0.847
291.0,0.27845773100852966,0.873875,0.8598333333333333,0.19042301177978516,0.847
292.0,0.2783734202384949,0.8739166666666667,0.8599166666666667,0.17032504081726074,0.847
293.0,0.27828940749168396,0.8739375,0.8599166666666667,0.14351582527160645,0.847
294.0,0.27820584177970886,0.8740208333333334,0.8599166666666667,0.13255882263183594,0.847
295.0,0.27812257409095764,0.8740416666666667,0.8599166666666667,0.13255929946899414,0.847
296.0,0.2780397832393646,0.8741041666666667,0.8599166666666667,0.13454246520996094,0.847
297.0,0.2779572308063507,0.8741458333333333,0.86,0.14562273025512695,0.847
298.0,0.2778750956058502,0.874125,0.86,0.1475069522857666,0.847
299.0,0.2777932584285736,0.874125,0.8600833333333333,0.14551353454589844,0.847
300.0,0.27771180868148804,0.8741875,0.8601666666666666,0.13753914833068848,0.847
301.0,0.2776307165622711,0.8741875,0.8601666666666666,0.14252400398254395,0.847
302.0,0.27755001187324524,0.8742291666666666,0.8601666666666666,0.1315593719482422,0.847
