Epoch,Loss,Train Accuracy,Test Accuracy,Time,Final Test Accuracy
1.0,0.42940494418144226,0.828375,0.82775,0.2094249725341797,0.8791
2.0,0.36576199531555176,0.8520208333333333,0.8471666666666666,0.13449549674987793,0.8791
3.0,0.33151644468307495,0.8649791666666666,0.85875,0.12369036674499512,0.8791
4.0,0.31222882866859436,0.8719583333333333,0.8640833333333333,0.11850094795227051,0.8791
5.0,0.29944291710853577,0.8778333333333334,0.868,0.11870789527893066,0.8791
6.0,0.2890736162662506,0.882125,0.8684166666666666,0.11755490303039551,0.8791
7.0,0.2782822847366333,0.8851666666666667,0.8705,0.11919379234313965,0.8791
8.0,0.26989877223968506,0.8874791666666667,0.872,0.12134265899658203,0.8791
9.0,0.26527613401412964,0.8898125,0.87225,0.11760663986206055,0.8791
10.0,0.2595350444316864,0.892375,0.8743333333333333,0.11860346794128418,0.8791
11.0,0.2544544041156769,0.8944166666666666,0.87475,0.13056349754333496,0.8791
12.0,0.24667774140834808,0.8976458333333334,0.8760833333333333,0.11960434913635254,0.8791
13.0,0.23958028852939606,0.8995833333333333,0.8756666666666667,0.11971712112426758,0.8791
14.0,0.2330504208803177,0.9039375,0.8766666666666667,0.11653518676757812,0.8791
15.0,0.22764314711093903,0.9054583333333334,0.8775833333333334,0.11770319938659668,0.8791
16.0,0.22170120477676392,0.9084375,0.8796666666666667,0.11859250068664551,0.8791
17.0,0.2185269594192505,0.9090416666666666,0.88025,0.11661291122436523,0.8791
18.0,0.2095441073179245,0.9128125,0.8810833333333333,0.11962294578552246,0.8791
19.0,0.20492826402187347,0.913,0.8806666666666667,0.12376236915588379,0.8791
20.0,0.2048976570367813,0.9138541666666666,0.8804166666666666,0.11661028861999512,0.8791
21.0,0.20231468975543976,0.914375,0.88,0.12358641624450684,0.8791
22.0,0.20466925203800201,0.9135,0.8798333333333334,0.11561274528503418,0.8791
23.0,0.20544975996017456,0.90875,0.8740833333333333,0.11461615562438965,0.8791
24.0,0.19434143602848053,0.907125,0.8720833333333333,0.11660099029541016,0.8791
25.0,0.18889957666397095,0.907875,0.8726666666666667,0.11760640144348145,0.8791
26.0,0.18005798757076263,0.9074791666666666,0.8728333333333333,0.11760592460632324,0.8791
27.0,0.1758967638015747,0.90875,0.8751666666666666,0.12259054183959961,0.8791
28.0,0.17328526079654694,0.91275,0.87525,0.11760687828063965,0.8791
29.0,0.16920550167560577,0.9137916666666667,0.8744166666666666,0.12033462524414062,0.8791
30.0,0.16043095290660858,0.9147083333333333,0.874,0.11760616302490234,0.8791
31.0,0.15639372169971466,0.9182916666666666,0.877,0.11898636817932129,0.8791
32.0,0.15171347558498383,0.9200625,0.8775833333333334,0.11661076545715332,0.8791
33.0,0.1504259556531906,0.92325,0.8784166666666666,0.11860322952270508,0.8791
34.0,0.14358089864253998,0.9252291666666667,0.8798333333333334,0.11760568618774414,0.8791
35.0,0.14576995372772217,0.9272916666666666,0.8796666666666667,0.12258124351501465,0.8791
36.0,0.1423373967409134,0.9280625,0.8794166666666666,0.11959648132324219,0.8791
37.0,0.14198212325572968,0.9293333333333333,0.87925,0.11968255043029785,0.8791
38.0,0.14412081241607666,0.9317916666666667,0.8790833333333333,0.11953115463256836,0.8791
39.0,0.15033581852912903,0.9301666666666667,0.87675,0.1197054386138916,0.8791
40.0,0.14806853234767914,0.9265625,0.8764166666666666,0.11671137809753418,0.8791
41.0,0.14901216328144073,0.9294791666666666,0.8775,0.1165609359741211,0.8791
42.0,0.1404833346605301,0.9293333333333333,0.87575,0.12757182121276855,0.8791
